id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,id,operating_activity,investing_activity,financing_activity,net_cash_flow,net_profit_margin,debt_equity,free_cash_flow
370,CANBK,Mar 2023,85885,52990,42772.0,-9877.0,-12,25325,1021,14427,25.0,11345,12.0,19.0,449.0,1814.0,76240.0,1237160.0,65816.0,1381030.0,10334.0,0.0,352893.0,1017803.0,1381030.0,360.0,-39978.0,-1156.0,445.0,-40689.0,13.20952436397508,15.85005252773721,-41134.0
371,CANBK,Mar 2024,110519,72118,46146.0,-7745.0,-7,28646,902,20000,26.0,15401,17.0,19.0,450.0,1814.0,90319.0,1369780.0,73104.0,1535018.0,12331.0,0.0,399207.0,1123480.0,1535018.0,361.0,15046.0,-1750.0,-3834.0,9462.0,13.93516047014541,14.86741992554242,13296.0
372,CANBK,TTM,119392,80351,48026.0,-8985.0,-8,30394,0,21409,,16571,18.0,,,,,,,,,,,,,,,,,,13.879489413026,,
373,CHOLAFIN,Mar 2013,2570,1410,688.0,472.0,18,1,22,452,32.0,308,4.0,16.0,451.0,143.0,1809.0,15269.0,1007.0,18228.0,73.0,0.0,172.0,17984.0,18228.0,362.0,-3754.0,5.0,4067.0,317.0,11.98443579766537,7.822233606557377,-3749.0
374,CHOLAFIN,Mar 2014,3279,1769,932.0,578.0,18,1,25,554,34.0,368,5.0,14.0,452.0,143.0,2144.0,18075.0,1182.0,21544.0,74.0,0.0,39.0,21431.0,21544.0,363.0,-2447.0,-83.0,2749.0,219.0,11.22293382128698,7.903366856143419,-2530.0
375,CHOLAFIN,Mar 2015,3715,1958,1061.0,696.0,19,0,30,666,33.0,444,6.0,11.0,453.0,144.0,2531.0,19950.0,1243.0,23868.0,69.0,0.0,25.0,23775.0,23868.0,364.0,-2264.0,-40.0,1819.0,-485.0,11.95154777927322,7.457943925233645,-2304.0
376,CHOLAFIN,Mar 2016,4214,2048,1266.0,899.0,21,2,22,879,35.0,575,7.0,12.0,454.0,156.0,3514.0,22546.0,1673.0,27889.0,120.0,0.0,16.0,27753.0,27889.0,365.0,-2809.0,-137.0,3031.0,85.0,13.64499288087328,6.143324250681199,-2946.0
377,CHOLAFIN,Mar 2017,4694,2228,1322.0,1143.0,24,3,39,1107,35.0,718,9.0,12.0,455.0,156.0,4142.0,24071.0,2230.0,30598.0,150.0,0.0,182.0,30266.0,30598.0,366.0,-1468.0,-222.0,1692.0,2.0,15.29612270984235,5.600511865984179,-1690.0
378,CHOLAFIN,Mar 2018,5559,2657,1451.0,1451.0,26,0,51,1401,34.0,918,12.0,11.0,456.0,156.0,4969.0,38330.0,711.0,44167.0,170.0,4.0,23.0,43970.0,44167.0,367.0,-7926.0,-60.0,8009.0,22.0,16.51376146788991,7.479024390243903,-7986.0
379,CHOLAFIN,Mar 2019,7108,3588,1632.0,1888.0,27,1,57,1832,35.0,1197,15.0,8.0,457.0,156.0,6052.0,50567.0,715.0,57490.0,167.0,14.0,42.0,57267.0,57490.0,368.0,-9317.0,-11.0,12191.0,2862.0,16.84018007878447,8.145457474226804,-9328.0
380,CHOLAFIN,Mar 2020,8712,4592,2421.0,1699.0,20,0,111,1588,34.0,1054,13.0,13.0,458.0,164.0,8036.0,55005.0,853.0,64058.0,283.0,11.0,33.0,63732.0,64058.0,369.0,-2075.0,-54.0,2452.0,323.0,12.09825528007346,6.707926829268293,-2129.0
381,CHOLAFIN,Mar 2021,9583,4576,2913.0,2094.0,22,56,102,2048,26.0,1521,19.0,11.0,459.0,164.0,9436.0,63730.0,1314.0,74644.0,228.0,10.0,1583.0,72823.0,74644.0,370.0,-8848.0,-1746.0,8707.0,-1888.0,15.87185641239695,6.638541666666667,-10594.0
382,CHOLAFIN,Mar 2022,10148,4298,2926.0,2924.0,29,84,101,2908,26.0,2154,26.0,8.0,460.0,164.0,11605.0,69174.0,1536.0,82478.0,259.0,37.0,2055.0,80127.0,82478.0,371.0,-5571.0,1640.0,5150.0,1218.0,21.22585731178557,5.87764465969921,-3931.0
383,CHOLAFIN,Mar 2023,12884,5748,3621.0,3515.0,27,220,121,3615,26.0,2665,32.0,6.0,461.0,164.0,14182.0,97358.0,1923.0,113627.0,403.0,60.0,3562.0,109602.0,113627.0,372.0,-27105.0,-2148.0,27466.0,-1787.0,20.68457000931388,6.786421302105117,-29253.0
384,CHOLAFIN,Mar 2024,19163,9231,5385.0,4548.0,24,255,198,4605,26.0,3420,41.0,5.0,462.0,168.0,19425.0,134475.0,2618.0,156686.0,1563.0,13.0,4036.0,151075.0,156686.0,373.0,-35683.0,-2855.0,38471.0,-66.0,17.84689244899024,6.863420609401317,-38538.0
385,CHOLAFIN,TTM,22502,10875,6452.0,5175.0,23,248,243,5180,,3852,46.0,,,,,,,,,,,,,,,,,,17.11847835747934,,
386,CIPLA,Mar 2013,8279,34,6065.0,2214.0,27,245,330,2095,26.0,1545,19.0,10.0,464.0,161.0,8858.0,967.0,1672.0,11658.0,3610.0,378.0,2532.0,5138.0,11658.0,374.0,1398.0,-2063.0,718.0,53.0,18.66167411523131,0.1072180951324981,-665.0
387,CIPLA,Mar 2014,10173,146,8026.0,2147.0,21,251,373,1880,25.0,1404,17.0,12.0,465.0,161.0,9890.0,1248.0,2102.0,13400.0,6496.0,442.0,709.0,5753.0,13400.0,375.0,1563.0,-1265.0,-266.0,33.0,13.80123857269242,0.1241667495771565,298.0
388,CIPLA,Mar 2015,11345,168,9183.0,2163.0,19,164,505,1654,24.0,1229,15.0,14.0,466.0,161.0,10641.0,1703.0,3166.0,15670.0,6830.0,581.0,640.0,7620.0,15670.0,376.0,1173.0,-950.0,165.0,388.0,10.83296606434553,0.1576559896315497,223.0
389,CIPLA,Mar 2016,13790,207,11310.0,2480.0,18,208,754,1727,19.0,1383,17.0,12.0,467.0,161.0,11356.0,5202.0,4331.0,21049.0,9368.0,2061.0,759.0,8862.0,21049.0,377.0,1741.0,-4533.0,3104.0,312.0,10.02900652646846,0.4516801250325606,-2792.0
390,CIPLA,Mar 2017,14394,159,11898.0,2496.0,17,208,1323,1222,15.0,1035,13.0,16.0,468.0,161.0,12383.0,4113.0,4213.0,20869.0,9492.0,1683.0,973.0,8721.0,20869.0,378.0,2382.0,-1304.0,-1326.0,-248.0,7.190496040016674,0.3278858418367347,1078.0
391,CIPLA,Mar 2018,15156,114,12329.0,2826.0,19,280,1323,1669,15.0,1417,18.0,17.0,469.0,161.0,14068.0,4098.0,4346.0,22673.0,9950.0,981.0,1259.0,10483.0,22673.0,379.0,1463.0,-834.0,-385.0,243.0,9.349432567959884,0.2880033733923677,629.0
392,CIPLA,Mar 2019,16362,168,13265.0,3097.0,19,477,1326,2079,27.0,1492,19.0,16.0,470.0,161.0,14851.0,4316.0,4433.0,23762.0,9608.0,676.0,2554.0,10923.0,23762.0,380.0,1691.0,-1688.0,-349.0,-345.0,9.118689646742451,0.2875033306687983,3.0
393,CIPLA,Mar 2020,17132,197,13926.0,3206.0,19,344,1175,2178,29.0,1500,19.0,21.0,471.0,161.0,15602.0,2816.0,4843.0,23423.0,9683.0,825.0,1471.0,11444.0,23423.0,381.0,3068.0,114.0,-2949.0,234.0,8.755545178613122,0.1786461967899511,3182.0
394,CIPLA,Mar 2021,19160,161,14907.0,4252.0,22,266,1068,3290,27.0,2389,30.0,17.0,472.0,161.0,18165.0,2014.0,4514.0,24855.0,9516.0,969.0,2710.0,11661.0,24855.0,382.0,3755.0,-2374.0,-1240.0,141.0,12.46868475991649,0.1098985048564881,1381.0
395,CIPLA,Mar 2022,21763,106,17211.0,4553.0,21,99,1052,3493,27.0,2547,31.0,16.0,473.0,161.0,20680.0,1056.0,4960.0,26857.0,9683.0,766.0,2551.0,13857.0,26857.0,383.0,3326.0,-1858.0,-1600.0,-132.0,11.70334972200524,0.05066935367784655,1468.0
396,CIPLA,Mar 2023,22753,110,17726.0,5027.0,22,293,1172,4038,30.0,2833,35.0,24.0,474.0,161.0,23246.0,803.0,5089.0,29300.0,9160.0,1093.0,3662.0,15384.0,29300.0,384.0,3238.0,-2376.0,-958.0,-97.0,12.45110534874522,0.03430597684453369,862.0
397,CIPLA,Mar 2024,25774,90,19483.0,6291.0,24,552,1051,5702,27.0,4154,51.0,25.0,475.0,161.0,26545.0,559.0,5267.0,32533.0,9607.0,1153.0,5449.0,16323.0,32533.0,385.0,4134.0,-2982.0,-1200.0,-49.0,16.11701714906495,0.02093162585186849,1152.0
398,CIPLA,TTM,26981,66,20075.0,6906.0,26,822,1087,6576,,4987,62.0,,,,,,,,,,,,,,,,,,18.48337719135688,,
399,COALINDIA,Mar 2013,68303,46,50216.0,18087.0,26,8752,1813,24979,31.0,17356,27.0,51.0,477.0,6316.0,42156.0,1305.0,61206.0,110983.0,13466.0,3496.0,2395.0,91626.0,110983.0,386.0,9109.0,-1833.0,-7852.0,-575.0,25.41030408620412,0.02692275953127579,7276.0
400,COALINDIA,Mar 2014,70608,59,52842.0,17766.0,25,7169,1996,22880,34.0,15112,24.0,121.0,478.0,6316.0,36088.0,178.0,62356.0,104938.0,14784.0,4316.0,3775.0,82063.0,104938.0,387.0,14525.0,8580.0,-25350.0,-2246.0,21.40267391796964,0.004197717196490897,23105.0
401,COALINDIA,Mar 2015,74120,9,56777.0,17343.0,23,6570,2320,21584,36.0,13727,22.0,95.0,479.0,6316.0,34037.0,408.0,70505.0,111267.0,16115.0,5159.0,2813.0,87179.0,111267.0,388.0,14382.0,894.0,-15026.0,250.0,18.51996762007555,0.01011077243327634,15276.0
402,COALINDIA,Mar 2016,77861,388,59147.0,18714.0,24,5939,2826,21440,33.0,14267,23.0,121.0,480.0,6316.0,28517.0,1199.0,77528.0,113560.0,22082.0,4553.0,2906.0,84018.0,113560.0,389.0,13154.0,8154.0,-19587.0,1721.0,18.32367937735195,0.03442138202279448,21308.0
403,COALINDIA,Mar 2017,78164,410,65716.0,12448.0,16,5316,2907,14446,36.0,9280,15.0,133.0,481.0,6207.0,18311.0,3014.0,91054.0,118587.0,23811.0,8585.0,1483.0,84708.0,118587.0,390.0,16461.0,455.0,-17598.0,-682.0,11.87247326134793,0.122930092177176,16916.0
404,COALINDIA,Mar 2018,85244,430,75956.0,9288.0,11,4975,3063,10770,35.0,7038,11.0,146.0,482.0,6207.0,13971.0,1538.0,103754.0,125471.0,27574.0,10273.0,1704.0,85920.0,125471.0,391.0,21115.0,-7747.0,-13564.0,-196.0,8.25629956360565,0.07622162751511548,13368.0
405,COALINDIA,Mar 2019,99586,264,74579.0,25007.0,25,5834,3450,27127,36.0,17464,28.0,46.0,483.0,6163.0,20292.0,2210.0,104356.0,133021.0,32618.0,9658.0,3170.0,87576.0,133021.0,392.0,16356.0,-7896.0,-10885.0,-2426.0,17.53660153033559,0.08353808353808354,8460.0
406,COALINDIA,Mar 2020,96080,503,74500.0,21581.0,22,6444,3451,24071,31.0,16700,27.0,44.0,484.0,6163.0,25994.0,6434.0,111430.0,150020.0,36784.0,8328.0,1973.0,102936.0,150020.0,393.0,4977.0,1033.0,-4791.0,1219.0,17.38134887593672,0.200080853313431,6010.0
407,COALINDIA,Mar 2021,90026,642,71398.0,18628.0,21,3742,3718,18009,29.0,12702,21.0,78.0,485.0,6163.0,30355.0,5884.0,118649.0,161051.0,42405.0,10490.0,5950.0,102206.0,161051.0,394.0,10592.0,182.0,-8453.0,2321.0,14.10925732566148,0.1611260200449094,10774.0
408,COALINDIA,Mar 2022,109715,541,84995.0,24721.0,23,3866,4429,23616,26.0,17378,28.0,60.0,486.0,6163.0,36980.0,3514.0,132780.0,179436.0,46677.0,12897.0,8921.0,110942.0,179436.0,395.0,41107.0,-25715.0,-13441.0,1951.0,15.83921979674611,0.08145006142363767,15392.0
409,COALINDIA,Mar 2023,138252,684,94020.0,44232.0,32,6560,6833,43275,27.0,31723,52.0,47.0,487.0,6163.0,54680.0,4331.0,156222.0,221396.0,64547.0,17622.0,7139.0,132087.0,221396.0,396.0,35734.0,-23465.0,-13704.0,-1436.0,22.94578016954547,0.07118320924346268,12269.0
410,COALINDIA,Mar 2024,142324,819,94352.0,47971.0,34,8396,6735,48813,23.0,37369,61.0,42.0,488.0,6163.0,76567.0,6523.0,147217.0,236470.0,75668.0,18960.0,7110.0,134731.0,236470.0,397.0,18103.0,-4486.0,-13899.0,-282.0,26.25628846856468,0.0788468512027076,13617.0
411,COALINDIA,TTM,140328,875,93717.0,46610.0,33,8145,8357,45523,,34350,56.0,,,,,,,,,,,,,,,,,,24.47836497349068,,
412,DABUR,Mar 2013,6140,5148,992.0,16.0,100,59,85,948,19.0,766,4.0,34.0,490.0,174.0,1921.0,1151.0,1462.0,4709.0,1582.0,93.0,929.0,2105.0,4709.0,398.0,870.0,-622.0,-234.0,13.0,12.47557003257329,0.5494033412887828,248.0
413,DABUR,Mar 2014,7058,5897,1162.0,16.0,126,54,97,1136,19.0,916,5.0,33.0,491.0,174.0,2482.0,708.0,1948.0,5312.0,1767.0,22.0,1076.0,2447.0,5312.0,399.0,1098.0,-104.0,-804.0,190.0,12.97818078775857,0.2665662650602409,994.0
414,DABUR,Mar 2015,7795,6475,1320.0,17.0,154,40,115,1319,19.0,1068,6.0,33.0,492.0,176.0,3178.0,734.0,2019.0,6106.0,1877.0,50.0,1813.0,2365.0,6106.0,400.0,1047.0,-876.0,-417.0,-245.0,13.7010904425914,0.2188431723315444,171.0
415,DABUR,Mar 2016,7780,6261,1518.0,20.0,217,48,133,1554,19.0,1254,7.0,32.0,493.0,176.0,3995.0,805.0,1956.0,6932.0,1667.0,45.0,2691.0,2529.0,6932.0,401.0,1187.0,-730.0,-374.0,82.0,16.11825192802057,0.1929992807480221,457.0
416,DABUR,Mar 2017,7614,6102,1512.0,20.0,296,54,143,1611,21.0,1280,7.0,31.0,494.0,176.0,4671.0,975.0,1910.0,7732.0,1958.0,42.0,3240.0,2492.0,7732.0,402.0,1227.0,-807.0,-339.0,81.0,16.81113737851327,0.2011553538271096,420.0
417,DABUR,Mar 2018,7722,6104,1617.0,21.0,291,53,162,1693,20.0,1358,8.0,81.0,495.0,176.0,5530.0,938.0,2058.0,8702.0,2028.0,42.0,3805.0,2827.0,8702.0,403.0,1092.0,-541.0,-577.0,-27.0,17.58611758611758,0.1643883631265335,551.0
418,DABUR,Mar 2019,8515,6775,1740.0,20.0,222,60,177,1725,16.0,1446,8.0,34.0,496.0,177.0,5455.0,699.0,2106.0,8437.0,1969.0,64.0,3359.0,3045.0,8437.0,404.0,1499.0,338.0,-1888.0,-51.0,16.98179682912507,0.1241122159090909,1837.0
419,DABUR,Mar 2020,8685,6892,1792.0,21.0,205,50,220,1728,16.0,1448,8.0,37.0,497.0,177.0,6429.0,522.0,2209.0,9337.0,2253.0,147.0,2800.0,4137.0,9337.0,405.0,1614.0,-517.0,-1043.0,54.0,16.67242371905584,0.07901907356948229,1097.0
420,DABUR,Mar 2021,9562,7560,2002.0,21.0,325,31,240,2056,18.0,1695,10.0,50.0,498.0,177.0,7487.0,509.0,2661.0,10833.0,2243.0,147.0,4160.0,4283.0,10833.0,406.0,2115.0,-1404.0,-613.0,97.0,17.72641706755909,0.06641440501043841,711.0
421,DABUR,Mar 2022,10889,8637,2252.0,21.0,308,39,253,2269,23.0,1742,10.0,53.0,499.0,177.0,8205.0,1030.0,2872.0,12284.0,2308.0,168.0,6220.0,3589.0,12284.0,407.0,1802.0,-1273.0,-490.0,38.0,15.99779594085775,0.1228823669768552,529.0
422,DABUR,Mar 2023,11530,9367,2162.0,19.0,445,78,311,2219,23.0,1701,10.0,54.0,500.0,177.0,8796.0,1174.0,3505.0,13652.0,3579.0,175.0,6265.0,3633.0,13652.0,408.0,1488.0,-583.0,-1035.0,-130.0,14.75281873373807,0.1308369553103756,905.0
423,DABUR,Mar 2024,12404,10004,2400.0,19.0,482,124,399,2359,23.0,1811,10.0,53.0,501.0,177.0,9689.0,1365.0,3885.0,15116.0,3815.0,232.0,6933.0,4136.0,15116.0,409.0,2013.0,-971.0,-1161.0,-119.0,14.60012899064818,0.1383539428339753,1042.0
424,DABUR,TTM,12447,10106,2341.0,19.0,537,152,424,2302,,1760,10.0,,,,,,,,,,,,,,,,,,14.13995340242629,,
425,DIVISLAB,Mar 2013,2145,1329,816.0,38.0,45,3,77,781,23.0,602,23.0,33.0,503.0,27.0,2474.0,33.0,605.0,3139.0,909.0,303.0,408.0,1519.0,3139.0,410.0,480.0,-255.0,-231.0,-5.0,28.06526806526807,0.01319472211115554,225.0
426,DIVISLAB,Mar 2014,2532,1514,1018.0,40.0,68,3,92,991,22.0,773,29.0,34.0,504.0,27.0,2937.0,18.0,729.0,3710.0,1222.0,144.0,502.0,1842.0,3710.0,411.0,557.0,-305.0,-248.0,3.0,30.52922590837283,0.006072874493927126,252.0
427,DIVISLAB,Mar 2015,3115,1942,1173.0,38.0,38,3,136,1072,21.0,852,32.0,31.0,505.0,27.0,3469.0,27.0,883.0,4405.0,1309.0,218.0,733.0,2145.0,4405.0,412.0,826.0,-521.0,-303.0,3.0,27.35152487961477,0.007723112128146453,305.0
428,DIVISLAB,Mar 2016,3776,2354,1423.0,38.0,93,5,118,1393,19.0,1126,42.0,24.0,506.0,53.0,4240.0,42.0,562.0,4898.0,1439.0,264.0,803.0,2392.0,4898.0,413.0,1038.0,-406.0,-631.0,0.0,29.81991525423729,0.009783368273934312,632.0
429,DIVISLAB,Mar 2017,4064,2615,1450.0,36.0,72,3,123,1395,24.0,1060,40.0,25.0,507.0,53.0,5304.0,36.0,762.0,6155.0,1559.0,444.0,1631.0,2521.0,6155.0,414.0,1150.0,-1140.0,2.0,13.0,26.08267716535433,0.006720179204778794,10.0
430,DIVISLAB,Mar 2018,3891,2622,1269.0,33.0,107,2,142,1231,29.0,877,33.0,30.0,508.0,53.0,5872.0,63.0,797.0,6785.0,1996.0,120.0,1889.0,2780.0,6785.0,415.0,776.0,-478.0,-314.0,-17.0,22.53919300950912,0.01063291139240506,298.0
431,DIVISLAB,Mar 2019,4946,3072,1874.0,38.0,154,5,169,1855,27.0,1353,51.0,31.0,509.0,53.0,6904.0,106.0,973.0,8036.0,2088.0,492.0,1946.0,3511.0,8036.0,416.0,954.0,-685.0,-246.0,23.0,27.35543873837444,0.01523645249389105,269.0
432,DIVISLAB,Mar 2020,5394,3568,1826.0,34.0,186,7,186,1819,24.0,1377,52.0,31.0,510.0,53.0,7257.0,39.0,1183.0,8531.0,2782.0,920.0,971.0,3858.0,8531.0,417.0,1216.0,-83.0,-1091.0,41.0,25.52836484983315,0.00533515731874145,1133.0
433,DIVISLAB,Mar 2021,6969,4102,2867.0,41.0,57,2,256,2666,26.0,1984,75.0,27.0,511.0,53.0,9242.0,5.0,1471.0,10771.0,3704.0,711.0,0.0,6356.0,10771.0,418.0,1947.0,75.0,-35.0,1987.0,28.46893384990673,0.0005379236148466917,2022.0
434,DIVISLAB,Mar 2022,8960,5075,3885.0,43.0,112,2,312,3684,20.0,2960,112.0,27.0,512.0,53.0,11675.0,4.0,1628.0,13360.0,4325.0,470.0,72.0,8493.0,13360.0,419.0,1912.0,-2195.0,-532.0,-816.0,33.03571428571428,0.0003410641200545703,-283.0
435,DIVISLAB,Mar 2023,7767,5397,2370.0,31.0,344,2,343,2369,23.0,1824,69.0,44.0,513.0,53.0,12714.0,4.0,1654.0,14425.0,4722.0,212.0,77.0,9414.0,14425.0,420.0,2459.0,-2707.0,-797.0,-1045.0,23.4839706450367,0.0003133077465340331,-248.0
436,DIVISLAB,Mar 2024,7845,5635,2210.0,28.0,335,4,378,2163,26.0,1600,60.0,50.0,514.0,53.0,13518.0,3.0,1886.0,15460.0,4739.0,778.0,82.0,9861.0,15460.0,421.0,1261.0,-269.0,-799.0,193.0,20.39515615041428,0.0002210596124088129,992.0
437,DIVISLAB,TTM,8614,6056,2558.0,30.0,359,3,386,2528,,1836,69.0,,,,,,,,,,,,,,,,,,21.31413977246343,,
438,DLF,Mar 2013,7773,5140,2633.0,34.0,1279,2314,796,802,17.0,667,4.0,48.0,516.0,340.0,25389.0,26600.0,12318.0,64647.0,19849.0,7834.0,1334.0,35630.0,64647.0,422.0,2009.0,1995.0,-3951.0,52.0,8.580985462498392,1.03385285086867,4004.0
439,DLF,Mar 2014,8298,5805,2493.0,30.0,1133,2463,663,500,-16.0,590,4.0,55.0,517.0,356.0,27039.0,24133.0,12997.0,64525.0,18835.0,5979.0,891.0,38820.0,64525.0,423.0,1468.0,3924.0,-4532.0,860.0,7.110147023379128,0.8809271764920606,5392.0
440,DLF,Mar 2015,7649,4635,3014.0,39.0,503,2304,545,668,24.0,507,3.0,66.0,518.0,356.0,27013.0,24495.0,14398.0,66262.0,19619.0,5901.0,623.0,40119.0,66262.0,424.0,2037.0,98.0,-1547.0,588.0,6.628317427114655,0.8949906828894004,2135.0
441,DLF,Mar 2016,9926,5960,3966.0,40.0,506,2680,766,1026,55.0,305,2.0,117.0,519.0,357.0,23712.0,25264.0,12396.0,61729.0,3943.0,1779.0,21310.0,34697.0,61729.0,425.0,2957.0,-818.0,-1929.0,210.0,3.07273826314729,1.049648926004404,2139.0
442,DLF,Mar 2017,8221,4775,3446.0,42.0,1135,2980,572,1030,22.0,708,4.0,50.0,520.0,357.0,24216.0,29202.0,10179.0,63954.0,24640.0,153.0,1209.0,37952.0,63954.0,426.0,-898.0,872.0,787.0,761.0,8.612090986497993,1.188377487486265,-26.0
443,DLF,Mar 2018,6707,4329,2378.0,35.0,9722,2951,534,8615,50.0,4477,25.0,8.0,521.0,357.0,34954.0,17491.0,7783.0,60585.0,8082.0,137.0,20832.0,31533.0,60585.0,427.0,270.0,-2102.0,-232.0,-2064.0,66.75115550916952,0.4953413950327094,-1832.0
444,DLF,Mar 2019,8366,6218,2148.0,26.0,784,2062,225,646,43.0,1314,6.0,33.0,522.0,441.0,33135.0,17222.0,15684.0,66483.0,6322.0,103.0,21005.0,39053.0,66483.0,428.0,2043.0,3.0,875.0,2921.0,15.70643079129811,0.5129258994519895,2046.0
445,DLF,Mar 2020,6083,4937,1146.0,19.0,1135,1427,200,653,99.0,-590,-2.0,-85.0,523.0,495.0,33952.0,8103.0,13341.0,55890.0,5187.0,89.0,18566.0,32049.0,55890.0,429.0,356.0,6508.0,-9522.0,-2658.0,-9.699161597895776,0.2352309344790548,6864.0
446,DLF,Mar 2021,5414,3945,1469.0,27.0,383,853,159,840,43.0,1083,4.0,45.0,524.0,495.0,34849.0,6886.0,11258.0,53488.0,4856.0,95.0,19746.0,28791.0,53488.0,430.0,1460.0,150.0,-2184.0,-573.0,20.00369412633912,0.1948279764599366,1610.0
447,DLF,Mar 2022,5717,3974,1743.0,30.0,195,625,149,1165,28.0,1500,6.0,49.0,525.0,495.0,35867.0,4182.0,10623.0,51167.0,4862.0,81.0,19779.0,26444.0,51167.0,431.0,2832.0,267.0,-3828.0,-729.0,26.23753716984432,0.1150101754578956,3099.0
448,DLF,Mar 2023,5695,3969,1726.0,30.0,317,392,149,1502,27.0,2034,8.0,49.0,526.0,495.0,37192.0,3334.0,11551.0,52572.0,4785.0,61.0,19481.0,28245.0,52572.0,432.0,2375.0,-461.0,-2013.0,-98.0,35.71553994732221,0.08846551861384562,1914.0
449,DLF,Mar 2024,6427,4303,2124.0,33.0,531,356,148,2151,24.0,2724,11.0,45.0,527.0,495.0,38936.0,4834.0,14804.0,59069.0,3880.0,71.0,20138.0,34981.0,59069.0,433.0,2539.0,-1529.0,177.0,1186.0,42.38369379181578,0.1225938982019223,1010.0
450,DLF,TTM,7001,5116,1885.0,27.0,662,386,150,2010,,4004,16.0,,,,,,,,,,,,,,,,,,57.19182973860877,,
451,DMART,Mar 2013,3341,3126,215.0,6.0,15,43,46,141,34.0,94,2.0,0.0,529.0,544.0,245.0,526.0,176.0,1492.0,925.0,118.0,16.0,433.0,1492.0,434.0,127.0,-231.0,118.0,14.0,2.813528883567794,0.6666666666666666,-104.0
452,DMART,Mar 2014,4686,4345,341.0,7.0,16,56,57,245,34.0,161,3.0,0.0,530.0,547.0,409.0,641.0,211.0,1808.0,1172.0,89.0,16.0,532.0,1808.0,435.0,198.0,-270.0,65.0,-7.0,3.43576611182245,0.6705020920502092,-72.0
453,DMART,Mar 2015,6439,5983,456.0,7.0,20,72,82,323,34.0,212,4.0,0.0,531.0,562.0,638.0,904.0,251.0,2355.0,1528.0,98.0,15.0,713.0,2355.0,436.0,222.0,-474.0,234.0,-17.0,3.292436713775431,0.7533333333333333,-252.0
454,DMART,Mar 2016,8584,7919,664.0,8.0,17,91,98,492,35.0,320,6.0,0.0,532.0,562.0,959.0,1192.0,389.0,3102.0,2094.0,82.0,29.0,897.0,3102.0,437.0,433.0,-633.0,196.0,-3.0,3.727865796831314,0.7836949375410914,-200.0
455,DMART,Mar 2017,11898,10929,969.0,8.0,28,122,128,747,36.0,479,8.0,0.0,533.0,624.0,3218.0,1497.0,480.0,5819.0,2578.0,153.0,26.0,3063.0,5819.0,438.0,455.0,-2482.0,2025.0,-1.0,4.025886703647672,0.3896408120770432,-2027.0
456,DMART,Mar 2018,15033,13680,1353.0,9.0,88,60,159,1222,34.0,806,13.0,0.0,534.0,624.0,4045.0,439.0,540.0,5648.0,3400.0,147.0,68.0,2033.0,5648.0,439.0,730.0,464.0,-1159.0,34.0,5.361537949843678,0.09402441636324695,1194.0
457,DMART,Mar 2019,20005,18371,1633.0,8.0,48,47,212,1422,37.0,902,14.0,0.0,535.0,624.0,4963.0,700.0,718.0,7006.0,4400.0,377.0,17.0,2212.0,7006.0,440.0,807.0,-958.0,209.0,57.0,4.508872781804548,0.125290853767675,-151.0
458,DMART,Mar 2020,24870,22742,2128.0,9.0,60,69,374,1745,25.0,1301,20.0,0.0,536.0,648.0,10432.0,333.0,663.0,12076.0,5948.0,364.0,15.0,5749.0,12076.0,441.0,1280.0,-4657.0,3357.0,-19.0,5.231202251708886,0.03005415162454874,-3377.0
459,DMART,Mar 2021,24143,22398,1745.0,7.0,194,42,414,1483,26.0,1099,17.0,0.0,537.0,648.0,11536.0,393.0,1079.0,13655.0,7009.0,1020.0,3.0,5624.0,13655.0,442.0,1375.0,-1110.0,-180.0,86.0,4.552044070745144,0.03225541694024951,265.0
460,DMART,Mar 2022,30976,28474,2502.0,8.0,114,54,498,2064,28.0,1492,23.0,0.0,538.0,648.0,13030.0,647.0,1146.0,15471.0,9260.0,1129.0,6.0,5076.0,15471.0,443.0,1372.0,-1289.0,-179.0,-96.0,4.816632231404959,0.04730223716917678,83.0
461,DMART,Mar 2023,42840,39201,3639.0,8.0,128,67,639,3060,22.0,2378,37.0,0.0,539.0,648.0,15430.0,643.0,1383.0,18105.0,11340.0,829.0,202.0,5733.0,18105.0,444.0,2630.0,-2313.0,-205.0,112.0,5.550887021475257,0.03999253638512253,317.0
462,DMART,Mar 2024,50789,46683,4106.0,8.0,145,58,731,3461,27.0,2536,39.0,0.0,540.0,651.0,18047.0,592.0,1882.0,21172.0,13415.0,935.0,107.0,6716.0,21172.0,445.0,2746.0,-2468.0,-148.0,130.0,4.993207190533383,0.03166114022890149,278.0
463,DMART,TTM,57213,52737,4476.0,8.0,137,64,834,3716,,2720,42.0,,,,,,,,,,,,,,,,,,4.754164263366718,,
464,DRREDDY,Mar 2013,11833,9164,2669.0,23.0,146,100,550,2165,29.0,1527,18.0,17.0,542.0,85.0,6284.0,3682.0,3329.0,13380.0,4051.0,565.0,197.0,8567.0,13380.0,446.0,1378.0,-1437.0,-157.0,-216.0,12.90458886165808,0.5781127335531481,-59.0
